MAZ,HHq1,HHq2,HHq3,HHq4
421735,16.0,1.0,1.0,2.0
421736,29.0,39.0,54.0,88.0
421739,2.0,2.0,1.0,7.0
421757,7.0,12.0,22.0,65.0
421762,5.0,8.0,14.0,20.0
421767,0.0,0.0,0.0,0.0
421768,7.0,14.0,11.0,9.0
421769,9.0,0.0,3.0,7.0
421772,2.0,17.0,7.0,3.0
421775,25.0,12.0,13.0,12.0
421783,117.0,23.0,17.0,40.0
421787,34.0,11.0,13.0,9.0
421808,15.0,36.0,34.0,46.0
421810,47.0,53.0,32.0,36.0
421813,10.0,15.0,21.0,29.0
421814,5.0,11.0,8.0,11.0
421815,11.0,6.0,21.0,18.0
421818,18.0,16.0,19.0,14.0
421820,11.0,8.0,20.0,22.0
421825,0.0,0.0,0.0,0.0
421830,8.0,17.0,28.0,32.0
421831,17.0,12.0,13.0,16.0
421832,5.0,7.0,8.0,8.0
421835,3.0,1.0,2.0,9.0
421848,3.0,10.0,16.0,15.0
421849,17.0,9.0,21.0,29.0
421855,19.0,48.0,64.0,80.0
421859,0.0,0.0,0.0,0.0
421860,6.0,7.0,18.0,16.0
421861,6.0,12.0,12.0,18.0
421864,6.0,8.0,9.0,25.0
421865,3.0,3.0,6.0,9.0
421866,10.0,19.0,23.0,32.0
421869,3.0,3.0,3.0,7.0
421872,3.0,11.0,7.0,11.0
421873,4.0,3.0,4.0,9.0
421874,5.0,6.0,9.0,8.0
421877,0.0,0.0,0.0,0.0
421883,2.0,10.0,5.0,2.0
421887,5.0,6.0,9.0,12.0
421888,20.0,18.0,17.0,23.0
421918,5.0,13.0,13.0,9.0
421921,16.0,22.0,33.0,45.0
421940,0.0,0.0,0.0,0.0
421953,32.0,31.0,29.0,15.0
421956,14.0,8.0,4.0,2.0
421959,8.0,4.0,4.0,6.0
421964,48.0,67.0,47.0,26.0
421967,19.0,23.0,7.0,5.0
421968,37.0,29.0,11.0,15.0
421969,12.0,7.0,10.0,6.0
421971,9.0,10.0,6.0,6.0
421976,5.0,8.0,6.0,4.0
421977,9.0,9.0,17.0,13.0
421978,3.0,5.0,8.0,8.0
421993,7.0,12.0,13.0,9.0
421995,21.0,18.0,27.0,31.0
421996,23.0,33.0,29.0,45.0
421997,29.0,30.0,29.0,26.0
422000,10.0,17.0,5.0,4.0
422002,37.0,30.0,25.0,25.0
422004,8.0,5.0,1.0,8.0
422007,2.0,6.0,4.0,2.0
422010,11.0,13.0,15.0,12.0
422019,55.0,67.0,47.0,46.0
422020,63.0,92.0,74.0,47.0
422021,47.0,62.0,56.0,50.0
422022,18.0,18.0,19.0,44.0
422023,5.0,11.0,11.0,16.0
422024,6.0,10.0,7.0,17.0
422026,52.0,71.0,62.0,61.0
422027,1.0,1.0,1.0,6.0
422031,7.0,9.0,6.0,2.0
422032,12.0,5.0,4.0,3.0
422035,8.0,11.0,10.0,11.0
422038,10.0,24.0,16.0,29.0
422039,1.0,5.0,3.0,6.0
422040,46.0,52.0,32.0,31.0
422048,4.0,13.0,15.0,21.0
422049,19.0,33.0,31.0,32.0
422050,5.0,5.0,4.0,13.0
422051,2.0,7.0,3.0,6.0
422052,9.0,10.0,12.0,23.0
422054,7.0,7.0,7.0,15.0
422055,9.0,25.0,19.0,42.0
422058,24.0,33.0,43.0,115.0
422059,0.0,0.0,0.0,0.0
422060,0.0,0.0,0.0,0.0
422062,29.0,43.0,34.0,59.0
422066,8.0,6.0,8.0,11.0
422071,6.0,6.0,2.0,4.0
422088,14.0,18.0,31.0,67.0
422091,44.0,29.0,33.0,20.0
422092,3.0,9.0,8.0,4.0
422097,0.0,0.0,0.0,0.0
422099,25.0,38.0,39.0,48.0
422102,11.0,8.0,18.0,10.0
422104,20.0,26.0,26.0,34.0
422106,13.0,13.0,8.0,8.0
422107,11.0,9.0,11.0,10.0
422108,8.0,14.0,6.0,4.0
422110,14.0,4.0,6.0,4.0
422111,11.0,18.0,14.0,16.0
422112,19.0,11.0,8.0,1.0
422116,11.0,10.0,5.0,10.0
422118,5.0,7.0,5.0,12.0
422122,12.0,12.0,14.0,13.0
422126,1.0,2.0,1.0,2.0
422130,30.0,27.0,27.0,31.0
422138,4.0,16.0,6.0,13.0
422139,8.0,29.0,34.0,37.0
422140,5.0,18.0,11.0,26.0
422145,13.0,7.0,13.0,9.0
422149,1.0,7.0,6.0,12.0
422151,7.0,22.0,16.0,40.0
422153,4.0,12.0,13.0,22.0
422156,13.0,18.0,14.0,15.0
422157,26.0,5.0,7.0,5.0
422160,15.0,28.0,34.0,47.0
422165,3.0,7.0,11.0,18.0
422166,4.0,5.0,7.0,13.0
422173,2.0,8.0,9.0,29.0
422176,3.0,9.0,14.0,40.0
422178,1.0,0.0,4.0,2.0
422191,0.0,0.0,0.0,0.0
422192,0.0,0.0,0.0,0.0
422196,2.0,2.0,1.0,5.0
422197,3.0,7.0,18.0,40.0
422202,21.0,20.0,14.0,12.0
422204,11.0,11.0,10.0,13.0
422207,11.0,18.0,13.0,11.0
422208,8.0,11.0,8.0,10.0
422209,11.0,18.0,14.0,9.0
422211,14.0,17.0,10.0,18.0
422214,10.0,15.0,11.0,10.0
422217,0.0,0.0,0.0,0.0
422233,1.0,7.0,6.0,12.0
422237,27.0,23.0,39.0,42.0
422244,0.0,0.0,0.0,0.0
422254,2.0,8.0,8.0,10.0
422258,7.0,13.0,14.0,21.0
422260,0.0,0.0,0.0,0.0
422265,80.0,108.0,115.0,136.0
422267,15.0,17.0,21.0,28.0
422269,9.0,13.0,9.0,13.0
422273,0.0,0.0,0.0,0.0
422276,13.0,35.0,46.0,70.0
422284,6.0,6.0,4.0,13.0
422285,4.0,12.0,5.0,8.0
422287,10.0,14.0,3.0,15.0
422291,4.0,8.0,5.0,3.0
422292,22.0,17.0,14.0,12.0
422302,11.0,22.0,16.0,31.0
422306,0.0,0.0,0.0,0.0
422307,0.0,0.0,0.0,0.0
422308,0.0,0.0,0.0,0.0
422319,0.0,0.0,0.0,0.0
422320,0.0,0.0,0.0,0.0
422326,12.0,12.0,11.0,16.0
422329,4.0,9.0,9.0,14.0
422339,4.0,2.0,1.0,2.0
422349,4.0,5.0,17.0,17.0
422358,0.0,0.0,0.0,1.0
422368,42.0,46.0,34.0,26.0
422371,18.0,24.0,17.0,10.0
422372,6.0,8.0,6.0,12.0
422373,16.0,15.0,18.0,18.0
422374,8.0,20.0,11.0,12.0
422378,0.0,0.0,0.0,0.0
422379,51.0,11.0,10.0,10.0
422380,36.0,35.0,16.0,15.0
422392,20.0,13.0,15.0,15.0
422400,13.0,11.0,12.0,26.0
422410,23.0,11.0,8.0,6.0
422411,4.0,8.0,3.0,11.0
422417,10.0,7.0,6.0,7.0
422418,34.0,45.0,44.0,52.0
422422,3.0,4.0,3.0,14.0
422424,15.0,8.0,4.0,10.0
422425,11.0,17.0,14.0,11.0
422432,0.0,0.0,0.0,0.0
422434,16.0,17.0,10.0,11.0
422438,0.0,0.0,0.0,0.0
422440,6.0,14.0,9.0,19.0
422442,0.0,1.0,1.0,3.0
422443,31.0,41.0,31.0,24.0
422444,8.0,9.0,15.0,16.0
422446,4.0,9.0,10.0,6.0
422447,8.0,15.0,11.0,22.0
422448,31.0,67.0,76.0,125.0
422450,12.0,19.0,27.0,45.0
422456,39.0,67.0,50.0,52.0
422461,1.0,8.0,10.0,28.0
422462,19.0,27.0,16.0,22.0
422463,0.0,0.0,0.0,0.0
422470,20.0,21.0,22.0,18.0
422471,14.0,17.0,5.0,10.0
422473,13.0,6.0,11.0,9.0
422474,23.0,24.0,14.0,7.0
422475,8.0,4.0,3.0,8.0
422476,0.0,0.0,0.0,0.0
422477,0.0,0.0,0.0,0.0
422478,33.0,18.0,23.0,21.0
422485,11.0,10.0,9.0,17.0
422486,5.0,11.0,12.0,17.0
422502,23.0,37.0,38.0,51.0
422507,5.0,5.0,6.0,10.0
422522,10.0,15.0,32.0,54.0
422527,0.0,0.0,1.0,0.0
422530,1.0,6.0,13.0,25.0
422531,2.0,5.0,6.0,17.0
422532,3.0,6.0,8.0,20.0
422535,33.0,38.0,36.0,46.0
422536,5.0,13.0,23.0,14.0
422538,8.0,14.0,9.0,7.0
422539,44.0,49.0,47.0,41.0
422541,13.0,6.0,2.0,5.0
422544,33.0,6.0,5.0,6.0
422547,4.0,3.0,2.0,3.0
422548,10.0,28.0,18.0,9.0
422551,5.0,9.0,10.0,11.0
422553,10.0,16.0,8.0,9.0
422554,7.0,13.0,8.0,7.0
422555,9.0,8.0,8.0,5.0
422556,4.0,7.0,7.0,3.0
422557,17.0,17.0,10.0,20.0
422559,41.0,42.0,37.0,30.0
422561,21.0,7.0,8.0,5.0
422563,14.0,11.0,17.0,25.0
422564,0.0,0.0,0.0,0.0
422567,0.0,0.0,0.0,0.0
422568,0.0,0.0,0.0,0.0
422577,28.0,23.0,27.0,39.0
422584,4.0,8.0,18.0,11.0
422585,9.0,11.0,12.0,17.0
422586,8.0,12.0,7.0,8.0
422595,5.0,4.0,3.0,8.0
422600,3.0,10.0,14.0,12.0
422602,24.0,30.0,46.0,61.0
422621,4.0,7.0,5.0,15.0
422622,13.0,6.0,9.0,25.0
422625,5.0,20.0,27.0,92.0
422627,0.0,1.0,0.0,0.0
422628,30.0,36.0,20.0,16.0
422629,21.0,12.0,13.0,21.0
422631,0.0,0.0,0.0,0.0
422635,14.0,10.0,2.0,3.0
422636,12.0,14.0,4.0,2.0
422643,25.0,40.0,27.0,14.0
422644,2.0,0.0,1.0,4.0
422645,5.0,9.0,4.0,7.0
422651,8.0,15.0,13.0,10.0
422653,15.0,13.0,13.0,11.0
422654,6.0,16.0,11.0,6.0
422657,13.0,11.0,9.0,9.0
422660,0.0,0.0,0.0,0.0
422664,13.0,13.0,15.0,9.0
422676,18.0,14.0,19.0,20.0
422678,0.0,0.0,0.0,0.0
422679,0.0,0.0,0.0,0.0
422681,16.0,21.0,11.0,17.0
422684,0.0,0.0,1.0,0.0
422685,9.0,35.0,44.0,61.0
422692,17.0,16.0,9.0,22.0
422699,0.0,0.0,0.0,1.0
422706,0.0,0.0,0.0,0.0
422710,16.0,30.0,26.0,47.0
422712,23.0,23.0,23.0,17.0
422713,4.0,19.0,22.0,23.0
422714,28.0,35.0,24.0,36.0
422716,8.0,18.0,15.0,10.0
422718,5.0,8.0,5.0,14.0
422731,5.0,9.0,16.0,18.0
422732,104.0,29.0,22.0,34.0
422737,10.0,15.0,19.0,33.0
422740,14.0,15.0,13.0,13.0
422741,11.0,36.0,21.0,30.0
422744,6.0,12.0,18.0,17.0
422758,0.0,3.0,1.0,5.0
422759,14.0,19.0,26.0,45.0
422763,9.0,19.0,22.0,45.0
422764,0.0,0.0,0.0,0.0
422766,7.0,10.0,10.0,14.0
422767,28.0,43.0,60.0,125.0
422769,6.0,7.0,16.0,33.0
422779,6.0,0.0,0.0,0.0
422782,9.0,10.0,17.0,34.0
422783,17.0,8.0,14.0,28.0
422789,10.0,10.0,16.0,26.0
422791,1.0,7.0,17.0,35.0
422793,11.0,7.0,6.0,14.0
422802,0.0,3.0,12.0,25.0
422808,0.0,0.0,0.0,0.0
422815,14.0,11.0,5.0,3.0
422818,0.0,0.0,0.0,0.0
422820,47.0,33.0,16.0,14.0
422827,36.0,31.0,14.0,14.0
422828,21.0,27.0,17.0,8.0
422829,7.0,9.0,2.0,2.0
422833,33.0,27.0,18.0,10.0
422843,0.0,0.0,0.0,0.0
422845,147.0,160.0,81.0,64.0
422848,8.0,14.0,7.0,7.0
422849,16.0,19.0,20.0,7.0
422859,4.0,1.0,1.0,1.0
422865,7.0,7.0,9.0,15.0
422867,3.0,7.0,7.0,16.0
422868,13.0,14.0,5.0,6.0
422869,2.0,6.0,10.0,12.0
422871,17.0,13.0,10.0,5.0
422875,18.0,13.0,9.0,3.0
422889,2.0,6.0,7.0,13.0
422890,3.0,7.0,10.0,20.0
422899,20.0,58.0,65.0,129.0
422901,43.0,47.0,53.0,95.0
422903,6.0,11.0,10.0,24.0
422904,15.0,31.0,32.0,30.0
422905,16.0,16.0,33.0,41.0
422915,44.0,44.0,56.0,67.0
422916,7.0,16.0,13.0,7.0
422919,24.0,28.0,26.0,26.0
422924,3.0,11.0,17.0,17.0
422925,7.0,14.0,16.0,17.0
422926,7.0,13.0,18.0,25.0
422936,0.0,0.0,0.0,0.0
422958,14.0,18.0,19.0,41.0
422971,5.0,12.0,14.0,20.0
422979,0.0,0.0,0.0,0.0
422982,0.0,0.0,0.0,0.0
422988,3.0,27.0,14.0,19.0
422990,92.0,40.0,42.0,51.0
422996,3.0,7.0,11.0,10.0
422997,4.0,12.0,13.0,24.0
422999,4.0,9.0,11.0,24.0
423000,152.0,78.0,118.0,207.0
423001,0.0,0.0,0.0,0.0
423008,0.0,0.0,0.0,0.0
423010,4.0,5.0,3.0,5.0
423020,12.0,18.0,7.0,4.0
423025,67.0,43.0,19.0,9.0
423028,21.0,16.0,13.0,11.0
423039,3.0,0.0,4.0,6.0
423043,15.0,16.0,15.0,21.0
423044,5.0,15.0,20.0,18.0
423045,7.0,2.0,0.0,2.0
423049,5.0,10.0,8.0,21.0
423050,1.0,0.0,0.0,0.0
423052,10.0,7.0,4.0,6.0
423053,18.0,34.0,52.0,55.0
423055,1.0,2.0,7.0,6.0
423056,30.0,34.0,47.0,74.0
423058,23.0,19.0,18.0,32.0
423069,6.0,8.0,2.0,7.0
423072,2.0,2.0,4.0,8.0
423076,20.0,28.0,31.0,52.0
423077,7.0,13.0,10.0,20.0
423081,8.0,11.0,13.0,19.0
423101,0.0,1.0,3.0,4.0
423102,3.0,17.0,19.0,47.0
423103,21.0,39.0,49.0,96.0
423104,0.0,0.0,0.0,0.0
423106,1.0,0.0,0.0,0.0
423110,31.0,34.0,18.0,18.0
423111,38.0,65.0,39.0,64.0
423113,61.0,102.0,100.0,141.0
423119,61.0,16.0,20.0,14.0
423122,4.0,4.0,2.0,1.0
423125,3.0,14.0,9.0,8.0
423126,5.0,9.0,5.0,8.0
423130,18.0,17.0,12.0,5.0
423131,10.0,18.0,9.0,8.0
423135,23.0,34.0,20.0,15.0
423137,16.0,1.0,1.0,1.0
423138,16.0,14.0,13.0,4.0
423139,0.0,0.0,0.0,0.0
423143,0.0,0.0,0.0,0.0
423145,0.0,0.0,0.0,0.0
423146,274.0,17.0,20.0,20.0
423150,12.0,15.0,9.0,7.0
423157,7.0,11.0,15.0,10.0
423159,11.0,19.0,9.0,12.0
423160,0.0,0.0,4.0,0.0
423164,8.0,6.0,9.0,4.0
423165,13.0,9.0,7.0,5.0
423167,19.0,11.0,12.0,9.0
423171,5.0,8.0,7.0,12.0
423172,5.0,9.0,7.0,9.0
423176,10.0,18.0,13.0,8.0
423182,11.0,14.0,19.0,15.0
423184,0.0,0.0,0.0,0.0
423190,3.0,13.0,18.0,17.0
423194,4.0,10.0,5.0,14.0
423200,95.0,41.0,38.0,56.0
423204,8.0,28.0,31.0,42.0
423207,5.0,13.0,26.0,44.0
423208,16.0,20.0,19.0,33.0
423209,4.0,15.0,14.0,16.0
423211,20.0,47.0,42.0,75.0
423212,21.0,19.0,14.0,30.0
423216,3.0,6.0,10.0,12.0
423218,0.0,0.0,0.0,0.0
423223,13.0,11.0,10.0,10.0
423225,2.0,4.0,5.0,2.0
423227,9.0,5.0,8.0,4.0
423229,13.0,20.0,11.0,23.0
423231,0.0,9.0,2.0,5.0
423237,17.0,19.0,11.0,17.0
423245,3.0,13.0,16.0,18.0
423257,3.0,2.0,0.0,2.0
423264,8.0,7.0,10.0,17.0
423268,37.0,21.0,43.0,44.0
423269,5.0,12.0,13.0,14.0
423280,0.0,1.0,2.0,7.0
423290,0.0,1.0,0.0,0.0
423292,37.0,13.0,9.0,16.0
423293,17.0,10.0,9.0,8.0
423294,3.0,6.0,1.0,6.0
423295,15.0,29.0,14.0,14.0
423298,14.0,8.0,9.0,10.0
423299,25.0,19.0,9.0,5.0
423300,30.0,20.0,15.0,12.0
423301,39.0,22.0,17.0,13.0
423303,16.0,14.0,11.0,7.0
423304,16.0,26.0,16.0,12.0
423305,35.0,27.0,19.0,21.0
423306,24.0,18.0,6.0,10.0
423307,38.0,34.0,31.0,41.0
423311,12.0,16.0,10.0,11.0
423312,6.0,17.0,9.0,8.0
423313,27.0,44.0,47.0,46.0
423314,4.0,9.0,4.0,3.0
423315,49.0,25.0,9.0,18.0
423316,12.0,21.0,14.0,22.0
423317,15.0,28.0,14.0,15.0
423318,7.0,17.0,6.0,2.0
423319,3.0,5.0,5.0,7.0
423321,8.0,10.0,6.0,6.0
423324,19.0,0.0,0.0,0.0
423325,9.0,9.0,5.0,8.0
423327,18.0,21.0,13.0,9.0
423328,16.0,20.0,14.0,11.0
423330,6.0,13.0,18.0,33.0
423331,1.0,5.0,2.0,3.0
423332,16.0,28.0,24.0,39.0
423335,10.0,24.0,21.0,39.0
423336,29.0,68.0,68.0,81.0
423340,24.0,22.0,21.0,20.0
423341,0.0,0.0,0.0,0.0
423350,15.0,22.0,23.0,40.0
423351,0.0,0.0,0.0,0.0
423354,0.0,0.0,0.0,0.0
423356,1.0,1.0,0.0,0.0
423359,0.0,0.0,0.0,0.0
423363,3.0,7.0,7.0,11.0
423366,12.0,20.0,22.0,30.0
423369,74.0,27.0,28.0,45.0
423377,7.0,4.0,10.0,9.0
423379,9.0,10.0,21.0,23.0
423382,31.0,40.0,40.0,39.0
423383,0.0,0.0,0.0,0.0
423389,2.0,4.0,10.0,23.0
423399,2.0,12.0,11.0,8.0
423401,11.0,34.0,24.0,50.0
423402,3.0,11.0,13.0,23.0
423407,8.0,11.0,12.0,21.0
423418,9.0,11.0,7.0,4.0
423419,15.0,18.0,7.0,10.0
423420,5.0,10.0,4.0,12.0
423425,25.0,40.0,41.0,59.0
423426,2.0,4.0,4.0,8.0
423431,8.0,16.0,11.0,19.0
423439,11.0,20.0,20.0,44.0
423444,8.0,6.0,10.0,14.0
423459,3.0,9.0,16.0,24.0
423460,1.0,5.0,7.0,14.0
423464,2.0,4.0,8.0,16.0
423470,48.0,37.0,20.0,5.0
423471,0.0,0.0,0.0,0.0
423472,13.0,4.0,6.0,3.0
423473,9.0,11.0,8.0,7.0
423474,19.0,17.0,4.0,2.0
423475,24.0,21.0,13.0,10.0
423478,33.0,31.0,13.0,14.0
423481,18.0,16.0,14.0,6.0
423482,10.0,12.0,1.0,1.0
423486,8.0,19.0,13.0,19.0
423487,5.0,4.0,11.0,6.0
423492,0.0,0.0,0.0,0.0
423494,13.0,8.0,7.0,1.0
423495,0.0,0.0,0.0,0.0
423503,12.0,6.0,6.0,6.0
423504,14.0,6.0,4.0,5.0
423507,3.0,4.0,2.0,2.0
423509,5.0,3.0,7.0,7.0
423512,1.0,3.0,0.0,9.0
423514,7.0,3.0,9.0,8.0
423519,13.0,15.0,12.0,8.0
423520,36.0,58.0,72.0,90.0
423521,1.0,2.0,1.0,0.0
423524,7.0,18.0,16.0,21.0
423527,5.0,7.0,11.0,12.0
423530,4.0,11.0,9.0,17.0
423531,31.0,0.0,0.0,0.0
423534,32.0,39.0,26.0,42.0
423536,16.0,18.0,33.0,40.0
423539,4.0,9.0,7.0,27.0
423555,10.0,8.0,7.0,11.0
423568,2.0,5.0,6.0,8.0
423572,0.0,2.0,4.0,5.0
423575,7.0,13.0,9.0,28.0
423577,12.0,12.0,17.0,54.0
423580,118.0,139.0,87.0,70.0
423581,4.0,9.0,12.0,5.0
423582,5.0,18.0,20.0,28.0
423583,34.0,15.0,22.0,27.0
423584,47.0,19.0,16.0,22.0
423585,166.0,186.0,139.0,144.0
423586,25.0,24.0,11.0,13.0
423587,16.0,15.0,12.0,6.0
423589,10.0,20.0,18.0,24.0
423590,11.0,20.0,9.0,5.0
423594,0.0,0.0,0.0,0.0
423597,2.0,5.0,6.0,4.0
423598,17.0,10.0,6.0,4.0
423599,71.0,36.0,19.0,14.0
423607,18.0,3.0,6.0,7.0
423614,0.0,0.0,0.0,0.0
423623,0.0,0.0,0.0,0.0
423626,31.0,32.0,14.0,27.0
423631,11.0,7.0,6.0,3.0
423632,1.0,0.0,1.0,1.0
423634,7.0,12.0,9.0,6.0
423635,11.0,19.0,20.0,8.0
423636,8.0,7.0,10.0,5.0
423648,11.0,19.0,17.0,26.0
423660,5.0,11.0,13.0,11.0
423662,7.0,12.0,5.0,10.0
423663,9.0,8.0,11.0,15.0
423665,0.0,0.0,0.0,0.0
423666,5.0,11.0,15.0,35.0
423671,20.0,23.0,20.0,43.0
423674,0.0,0.0,0.0,0.0
423677,10.0,22.0,16.0,9.0
423679,10.0,14.0,13.0,12.0
423680,16.0,12.0,14.0,15.0
423686,9.0,16.0,24.0,37.0
423689,17.0,23.0,28.0,25.0
423690,38.0,39.0,36.0,27.0
423691,8.0,11.0,9.0,10.0
423695,2.0,9.0,9.0,6.0
423705,14.0,12.0,17.0,22.0
423709,10.0,11.0,18.0,26.0
423710,24.0,58.0,51.0,102.0
423716,0.0,0.0,0.0,0.0
423728,0.0,0.0,0.0,0.0
423753,0.0,0.0,0.0,0.0
423754,0.0,0.0,0.0,0.0
423761,7.0,26.0,42.0,63.0
423762,0.0,0.0,0.0,0.0
423763,0.0,0.0,0.0,0.0
423765,18.0,24.0,31.0,68.0
423774,5.0,14.0,7.0,5.0
423775,3.0,4.0,7.0,11.0
423777,42.0,17.0,13.0,6.0
423781,8.0,9.0,6.0,9.0
423783,9.0,13.0,6.0,11.0
423787,8.0,13.0,7.0,5.0
423789,26.0,21.0,11.0,14.0
423797,30.0,29.0,24.0,14.0
423798,16.0,19.0,10.0,6.0
423805,0.0,0.0,0.0,0.0
423814,4.0,12.0,7.0,11.0
423815,12.0,17.0,18.0,27.0
423819,5.0,9.0,6.0,6.0
423821,4.0,7.0,8.0,20.0
423824,5.0,6.0,5.0,14.0
423828,31.0,28.0,22.0,31.0
423829,0.0,0.0,0.0,0.0
423830,24.0,28.0,34.0,75.0
423831,22.0,31.0,33.0,23.0
423833,14.0,14.0,9.0,7.0
423834,27.0,7.0,6.0,6.0
423835,27.0,26.0,10.0,7.0
423836,0.0,0.0,0.0,0.0
423837,21.0,6.0,14.0,8.0
423838,37.0,45.0,51.0,58.0
423840,49.0,32.0,36.0,33.0
423842,0.0,0.0,0.0,0.0
423844,0.0,1.0,0.0,0.0
423847,0.0,3.0,2.0,5.0
423860,1.0,4.0,5.0,14.0
423861,23.0,12.0,9.0,22.0
423862,16.0,18.0,14.0,15.0
423863,1.0,2.0,2.0,1.0
423866,10.0,15.0,9.0,7.0
423870,42.0,35.0,55.0,115.0
423876,42.0,60.0,72.0,135.0
423881,22.0,16.0,23.0,14.0
423882,16.0,27.0,23.0,23.0
423889,7.0,9.0,16.0,13.0
423893,7.0,16.0,19.0,30.0
423894,6.0,23.0,26.0,27.0
423897,0.0,0.0,0.0,0.0
423900,11.0,19.0,26.0,40.0
423905,0.0,1.0,2.0,3.0
423906,5.0,10.0,9.0,20.0
423910,14.0,19.0,15.0,19.0
423920,91.0,144.0,130.0,128.0
423928,15.0,22.0,23.0,22.0
423929,4.0,15.0,19.0,29.0
423930,21.0,38.0,44.0,55.0
423932,8.0,11.0,12.0,17.0
423933,4.0,10.0,7.0,6.0
423944,0.0,0.0,0.0,0.0
423947,0.0,0.0,0.0,0.0
423955,17.0,16.0,17.0,14.0
423956,34.0,35.0,26.0,43.0
423962,0.0,0.0,0.0,0.0
423966,14.0,15.0,9.0,10.0
423967,0.0,0.0,0.0,0.0
423970,0.0,0.0,0.0,0.0
423992,2.0,2.0,8.0,16.0
423998,21.0,35.0,59.0,127.0
424010,16.0,15.0,7.0,5.0
424011,7.0,13.0,5.0,5.0
424012,12.0,10.0,5.0,6.0
424013,14.0,15.0,9.0,1.0
424015,21.0,26.0,6.0,13.0
424017,10.0,8.0,5.0,1.0
424018,17.0,16.0,21.0,11.0
424020,28.0,27.0,19.0,17.0
424023,12.0,12.0,7.0,2.0
424028,15.0,9.0,7.0,8.0
424031,106.0,11.0,15.0,8.0
424040,29.0,11.0,9.0,19.0
424052,10.0,11.0,10.0,8.0
424055,31.0,34.0,27.0,31.0
424057,19.0,20.0,25.0,27.0
424059,29.0,26.0,12.0,16.0
424060,6.0,6.0,3.0,7.0
424061,6.0,10.0,5.0,3.0
424064,12.0,10.0,12.0,12.0
424066,10.0,7.0,8.0,7.0
424068,3.0,9.0,9.0,13.0
424073,26.0,35.0,59.0,72.0
424074,6.0,1.0,7.0,5.0
424075,2.0,6.0,14.0,17.0
424081,3.0,4.0,4.0,9.0
424083,18.0,16.0,21.0,14.0
424086,18.0,21.0,25.0,22.0
424088,0.0,4.0,2.0,3.0
424089,0.0,0.0,0.0,0.0
424090,8.0,17.0,12.0,14.0
424092,23.0,20.0,19.0,16.0
424097,0.0,0.0,0.0,0.0
424101,0.0,0.0,0.0,0.0
424108,14.0,23.0,21.0,19.0
424114,33.0,11.0,13.0,7.0
424119,15.0,11.0,3.0,0.0
424121,231.0,18.0,25.0,27.0
424122,23.0,29.0,20.0,21.0
424123,5.0,6.0,6.0,6.0
424126,16.0,8.0,9.0,6.0
424129,10.0,6.0,8.0,13.0
424139,218.0,44.0,38.0,56.0
424140,22.0,15.0,20.0,28.0
424143,19.0,9.0,9.0,7.0
424144,9.0,9.0,5.0,5.0
424149,3.0,23.0,9.0,16.0
424150,9.0,17.0,15.0,15.0
424152,11.0,8.0,5.0,3.0
424153,15.0,29.0,33.0,24.0
424154,11.0,5.0,4.0,8.0
424160,2.0,7.0,10.0,10.0
424163,5.0,17.0,12.0,14.0
424165,5.0,8.0,10.0,14.0
424166,0.0,0.0,0.0,0.0
424169,6.0,14.0,12.0,16.0
424170,21.0,56.0,68.0,109.0
424172,9.0,22.0,29.0,51.0
424175,131.0,64.0,47.0,48.0
424176,86.0,64.0,37.0,39.0
424178,18.0,31.0,30.0,34.0
424179,20.0,19.0,16.0,37.0
424181,30.0,39.0,43.0,63.0
424182,6.0,14.0,15.0,26.0
424183,2.0,12.0,16.0,15.0
424184,0.0,0.0,0.0,0.0
424187,7.0,8.0,12.0,9.0
424190,14.0,17.0,15.0,23.0
424193,21.0,20.0,14.0,20.0
424195,40.0,32.0,21.0,10.0
424196,73.0,20.0,19.0,33.0
424200,5.0,3.0,1.0,4.0
424216,6.0,9.0,9.0,18.0
424217,71.0,24.0,24.0,50.0
424220,14.0,25.0,34.0,47.0
424225,0.0,0.0,0.0,0.0
424236,0.0,0.0,0.0,0.0
424237,11.0,21.0,19.0,20.0
424240,12.0,38.0,31.0,57.0
424264,3.0,15.0,18.0,47.0
424265,6.0,8.0,10.0,24.0
424279,1.0,1.0,3.0,7.0
424286,15.0,17.0,15.0,11.0
424288,2.0,1.0,2.0,2.0
424290,12.0,30.0,37.0,27.0
424292,32.0,33.0,53.0,58.0
424293,38.0,18.0,8.0,12.0
424294,23.0,15.0,23.0,16.0
424296,19.0,34.0,19.0,18.0
424297,9.0,5.0,9.0,8.0
424299,26.0,12.0,21.0,13.0
424301,25.0,11.0,14.0,12.0
424303,6.0,10.0,9.0,6.0
424304,11.0,19.0,11.0,8.0
424311,23.0,42.0,36.0,35.0
424321,28.0,27.0,32.0,30.0
424322,14.0,9.0,15.0,19.0
424323,14.0,7.0,10.0,14.0
424327,0.0,0.0,0.0,0.0
424328,8.0,17.0,29.0,48.0
424330,20.0,16.0,17.0,18.0
424334,22.0,12.0,14.0,18.0
424339,387.0,30.0,35.0,43.0
424340,0.0,0.0,0.0,0.0
424342,11.0,11.0,11.0,15.0
424353,0.0,0.0,0.0,0.0
424355,4.0,6.0,7.0,6.0
424357,8.0,13.0,7.0,25.0
424358,5.0,4.0,11.0,12.0
424359,15.0,31.0,20.0,36.0
424361,30.0,25.0,22.0,36.0
424362,22.0,26.0,17.0,44.0
424363,17.0,19.0,10.0,19.0
